   day   time   temp    humid  presur    wind   wdir    rain    int     skow     pasq
   249   14.00    26.2    27.0  1007.8     4.2      2     0.0     0.0    57.6     2.0
   249   15.00    26.3    27.6  1007.2     3.9    323     0.0     0.0    48.0     3.0
   249   16.00    27.0    26.8  1006.6     4.7      2     0.0     0.0    69.6     3.0
   249   17.00    26.5    25.2  1006.2     3.3     42     0.0     0.0    44.0     2.0
   249   18.00    26.2    25.4  1005.9     3.8    329     0.0     0.0    65.8     3.0
   249   19.00    25.0    24.6  1006.1     2.5    326     0.0     0.0    26.9     5.0
   249   20.00    21.2    32.8  1006.3     2.3    345     0.0     0.0    29.2     6.0
   249   21.00    19.6    36.6  1006.8     2.6      0     0.0     0.0    20.2     6.0
   249   22.00    17.5    47.1  1007.2     2.6    357     0.0     0.0    16.7     5.0
   249   23.00    16.7    45.7  1007.3     4.4    106     0.0     0.0    28.5     5.0
   249   24.00    16.4    51.0  1007.6     2.2    118     0.0     0.0    72.5     5.0
   250    1.00    17.3    52.5  1007.4     2.7    140     0.0     0.0    44.5     6.0
   250    2.00    16.5    55.6  1007.4     3.5    253     0.0     0.0    44.1     5.0
   250    3.00    15.2    62.8  1007.4     3.4    292     0.0     0.0    69.3     5.0
   250    4.00    15.9    65.5  1007.6     2.6    337     0.0     0.0    48.7     6.0
   250    5.00    16.2    62.4  1007.4     3.9    210     0.0     0.0    27.6     6.0
   250    6.00    14.3    70.0  1007.6     2.6    213     0.0     0.0    41.9     5.0
   250    7.00    15.1    66.3  1007.8     1.7    199     0.0     0.0    28.3     2.0
   250    8.00    15.6    65.8  1008.4     2.7    253     0.0     0.0    43.4     3.0
   250    9.00    16.2    67.7  1008.5     4.0    264     0.0     0.4    36.3     3.0
   250   10.00    16.7    72.8  1008.7     3.7    253     0.1     0.0    46.5     3.0
   250   11.00    20.3    53.3  1008.8     3.4    255     0.1     0.0    41.8     2.0
   250   12.00    22.9    42.8  1008.3     3.2    272     0.1     0.0    44.6     2.0
   250   13.00    24.8    39.1  1007.8     3.8    275     0.1     0.0    79.9     2.0
   250   14.00    26.2    32.6  1007.7     3.3    306     0.1     0.0    58.5     2.0
   250   15.00    26.9    32.6  1006.8     3.5    289     0.1     0.0    68.4     2.0
   250   16.00    27.4    32.1  1006.2     3.4      5     0.2     0.0    68.8     2.0
   250   17.00    27.7    30.8  1005.8     3.4      5     0.2     0.0    61.2     2.0
   250   18.00    27.4    30.9  1005.8     3.2     14     0.2     0.0    47.9     2.0
   250   19.00    25.1    34.0  1005.9     2.6     42     0.2     0.0    46.0     5.0
   250   20.00    22.1    41.0  1006.2     2.4     14     0.2     0.0    33.2     5.0
   250   21.00    20.5    47.5  1006.6     3.4     53     0.2     0.0    54.6     6.0
   250   22.00    19.8    50.7  1006.7     3.4     92     0.2     0.0    34.3     6.0
   250   23.00    19.6    46.5  1006.6     2.5    143     0.2     0.0    36.8     5.0
   250   24.00    18.8    50.7  1006.5     2.1    168     0.2     0.0    26.1     5.0
   251    1.00    19.2    49.2  1006.5     2.6    143     0.0     0.0    53.3     6.0
   251    2.00    17.5    60.2  1006.2     3.4    101     0.0     0.0    24.4     6.0
   251    3.00    17.3    61.9  1005.7     3.0     39     0.0     0.0    64.9     5.0
   251    4.00    17.5    59.9  1005.6     1.7    340     0.0     0.0    35.7     5.0
   251    5.00    15.5    68.9  1005.5     3.2    101     0.0     0.0    37.3     5.0
   251    6.00    14.8    72.8  1005.7     2.0     59     0.0     0.0    21.5     6.0
   251    7.00    14.3    75.9  1006.0     2.2    270     0.0     0.0    49.0     3.0
   251    8.00    14.6    74.8  1006.2     1.1    258     0.0     0.0    69.2     3.0
   251    9.00    17.9    62.5  1006.2     2.3    126     0.0     0.0    43.7     3.0
   251   10.00    21.4    51.8  1006.2     1.3     50     0.0     0.0    60.8     1.0
   251   11.00    24.6    43.8  1006.0     2.0    343     0.0     0.0    47.0     1.0
   251   12.00    26.2    41.5  1005.5     2.8    315     0.0     0.0    61.7     1.0
   251   13.00    28.4    35.1  1005.2     2.7    334     0.0     0.0    53.0     2.0
   251   14.00    30.3    31.3  1004.6     2.6      8     0.0     0.0    41.8     1.0
   251   15.00    31.1    29.7  1003.8     3.9      2     0.0     0.0    62.9     2.0
   251   16.00    33.7    24.7  1003.2     3.7    334     0.0     0.0    63.9     3.0
   251   17.00    32.3    27.4  1002.8     4.2    317     0.0     0.0    38.7     3.0
   251   18.00    31.6    28.2  1002.8     3.9    334     0.0     0.0    55.2     3.0
   251   19.00    29.0    34.9  1003.0     2.9    326     0.0     0.0    63.2     5.0
   251   20.00    27.7    35.8  1003.3     3.4     11     0.0     0.0    66.0     5.0
   251   21.00    27.0    33.5  1003.8     3.4      2     0.0     0.0    53.5     6.0
   251   22.00    26.2    34.1  1004.3     3.3     16     0.0     0.0    48.3     6.0
   251   23.00    25.4    36.4  1004.3     2.4     81     0.0     0.0    46.0     6.0
   251   24.00    26.0    34.5  1004.1     3.7     50     0.0     0.0    59.7     6.0
   252    1.00    25.0    37.8  1004.3     2.6      2     0.0     0.0    61.5     5.0
   252    2.00    22.5    52.9  1004.5     6.7     36     0.0     0.0    48.2     4.0
   252    3.00    20.7    59.7  1005.4     8.4     42     0.0     0.0    63.7     5.0
   252    4.00    19.4    63.5  1005.9     6.2     16     0.0     0.0    46.9     4.0
   252    5.00    18.8    65.9  1006.3     6.0     16     0.0     0.0    46.1     4.0
   252    6.00    18.3    68.0  1006.9     6.3     28     0.0     0.0    46.2     4.0
   252    7.00    18.1    69.2  1007.8     5.6     22     0.0     0.0    43.8     3.0
   252    8.00    18.3    70.2  1008.5     4.4     11     0.0     0.0    36.5     3.0
   252    9.00    19.0    68.1  1008.8     3.4     25     0.0     0.0    45.6     3.0
   252   10.00    19.9    65.4  1009.3     4.9     53     0.0     0.0    50.7     3.0
   252   11.00    20.3    63.5  1009.5     5.0     47     0.0     0.0    50.1     3.0
   252   12.00    21.1    60.9  1009.8     4.2     22     0.0     0.0    49.8     2.0
   252   13.00    21.2    59.6  1010.2     3.6     16     0.0     0.0    40.6     3.0
   252   14.00    23.0    52.9  1010.0     3.6     30     0.0     0.0    54.0     2.0
   252   15.00    23.1    51.3  1009.8     3.6     19     0.0     0.0    58.0     2.0
   252   16.00    23.2    50.9  1009.8     3.9      8     0.0     0.0    50.0     3.0
   252   17.00    22.9    52.2  1009.7     3.1    340     0.0     0.0    38.0     3.0
   252   18.00    22.4    54.6  1009.8     2.9    340     0.0     0.0    60.9     3.0
   252   19.00    20.1    76.9  1009.8     3.8    323     0.3     0.0    28.5     5.0
   252   20.00    19.3    84.4  1010.3     2.8    323     0.3     0.0    41.8     5.0
   252   21.00    19.3    84.5  1010.6     2.8    320     0.3     0.0    31.0     6.0
   252   22.00    19.1    85.3  1010.6     3.8    329     0.3     0.0    28.3     5.0
   252   23.00    18.8    85.6  1011.0     2.6    326     0.3     0.0    30.1     6.0
   252   24.00    18.5    86.4  1010.8     2.6    326     0.3     0.0    64.1     5.0
   253    1.00    18.6    87.7  1010.7     3.0     19     0.0     0.0    47.2     5.0
   253    2.00    18.6    85.1  1010.4     3.8     42     0.0     0.0    47.2     5.0
   253    3.00    18.7    83.4  1010.3     2.2     16     0.0     0.0    54.3     5.0
   253    4.00    18.7    83.9  1009.8     3.2      2     0.0     0.0    63.3     5.0
   253    5.00    18.5    85.2  1009.6     2.3     16     0.0     0.0    38.0     5.0
   253    6.00    18.4    86.3  1009.0     3.0     36     0.0     0.0    44.2     5.0
   253    7.00    18.5    84.8  1009.2     2.3     64     0.0     0.0    47.4     3.0
   253    8.00    18.9    84.7  1009.4     3.0     78     0.0     0.0    46.4     3.0
   253    9.00    19.6    84.7  1009.4     3.9     64     0.0     0.0    47.5     3.0
   253   10.00    20.0    83.8  1009.4     5.0     59     0.0     0.0    48.9     3.0
   253   11.00    20.7    80.2  1009.6     5.0     56     0.0     0.0    49.1     3.0
   253   12.00    22.9    68.3  1009.3     7.4     59     0.0     0.0    50.7     4.0
   253   13.00    24.6    60.9  1008.9     9.7     59     0.0     0.0    48.9     4.0
   253   14.00    24.8    56.2  1008.4     9.6     53     0.0     0.0    52.1     4.0
   253   15.00    24.2    55.7  1008.0     9.2     33     0.0     0.0    52.9     4.0
   253   16.00    24.3    54.2  1007.8     8.8     42     0.0     0.0    51.4     4.0
   253   17.00    23.1    55.3  1007.7    10.2     50     0.0     0.0    50.4     4.0
   253   18.00    22.5    55.7  1007.5    10.7     50     0.0     0.0    51.9     4.0
   253   19.00    21.6    56.2  1007.2    10.6     45     0.0     0.0    52.6     4.0
   253   20.00    21.0    56.2  1007.9    10.1     47     0.0     0.0    52.4     4.0
   253   21.00    20.6    56.1  1008.3     8.7     39     0.0     0.0    50.0     4.0
   253   22.00    20.1    54.1  1008.6     9.8     47     0.0     0.0    54.2     4.0
   253   23.00    19.3    55.7  1009.1     9.2     42     0.0     0.0    51.2     4.0
   253   24.00    18.7    56.6  1009.3    10.5     50     0.0     0.0    51.0     4.0
   254    1.00    18.3    56.8  1009.9    10.9     53     0.0     0.0    52.9     4.0
   254    2.00    17.6    58.2  1010.0    10.8     50     0.0     0.0    52.4     4.0
   254    3.00    17.1    59.0  1010.2     8.4     45     0.0     0.0    52.6     4.0
   254    4.00    16.5    58.7  1010.1     9.9     42     0.0     0.0    50.0     4.0
   254    5.00    16.1    60.6  1010.2     9.0     42     0.0     0.0    45.1     4.0
   254    6.00    16.0    60.3  1010.5     9.3     42     0.0     0.0    44.4     4.0
   254    7.00    15.8    60.4  1010.7     5.5     16     0.0     0.0    43.8     3.0
   254    8.00    15.8    62.1  1011.0     5.0     22     0.0     0.0    42.8     3.0
   254    9.00    16.9    52.8  1010.9     5.1     45     0.0     0.0    47.8     3.0
   254   10.00    18.0    46.7  1011.0     5.1    177     0.0     0.0    53.5     4.0
   254   11.00    19.2    43.0  1011.0     6.3     47     0.0     0.0    51.2     4.0
   254   12.00    20.4    41.5  1010.5     6.4     42     0.0     0.0    52.2     4.0
   254   13.00    21.9    39.1  1010.1     6.5     59     0.0     0.0    47.4     4.0
   254   14.00    22.9    38.1  1009.5     5.6     42     0.0     0.0    48.3     2.0
   254   15.00    23.8    34.9  1008.8     4.9     47     0.0     0.0    39.7     3.0
   254   16.00    23.7    33.4  1008.4     7.3     59     0.0     0.0    39.3     3.0
   254   17.00    24.2    32.4  1008.2     5.9     70     0.0     0.0    49.0     3.0
   254   18.00    23.8    33.7  1008.2     5.8     75     0.0     0.0    49.6     3.0
   254   19.00    23.0    35.3  1008.2     3.9     56     0.0     0.0    49.1     5.0
   254   20.00    21.9    38.0  1008.5     3.3     61     0.0     0.0    45.3     6.0
   254   21.00    20.1    46.1  1009.0     3.4     36     0.0     0.0    36.2     5.0
   254   22.00    19.7    48.6  1009.2     1.2    106     0.0     0.0    65.8     5.0
   254   23.00    19.6    45.2  1009.4     2.9     61     0.0     0.0    53.3     5.0
   254   24.00    19.2    42.9  1009.4     3.6    194     0.0     0.0    52.2     4.0
   255    1.00    18.6    43.0  1009.4     3.9     30     0.0     0.0    51.3     5.0
   255    2.00    17.9    44.4  1009.4     4.0     47     0.0     0.0    52.2     6.0
   255    3.00    17.3    47.9  1009.6     3.9      2     0.0     0.0    62.6     5.0
   255    4.00    16.3    56.3  1009.7     4.2    348     0.0     0.0    62.6     6.0
   255    5.00    15.5    59.1  1009.5     3.7    354     0.0     0.0    32.4     5.0
   255    6.00    15.3    60.1  1009.3     3.8    351     0.0     0.0    32.8     5.0
   255    7.00    14.8    61.9  1009.1     2.3    281     0.0     0.0    53.1     3.0
   255    8.00    14.5    65.1  1009.5     3.0    261     0.0     0.0    69.8     3.0
   255    9.00    15.6    64.0  1009.8     1.8    315     0.0     0.0    49.4     2.0
   255   10.00    19.9    41.0  1009.7     2.2    303     0.0     0.0    71.2     3.0
   255   11.00    20.1    41.1  1009.7     2.0    247     0.0     0.0    59.7     1.0
   255   12.00    23.1    33.4  1009.4     2.8     98     0.0     0.0    45.7     2.0
   255   13.00    22.8    34.2  1009.1     2.2     33     0.0     0.0    72.8     1.0
   255   14.00    24.7    31.5  1008.6     2.9    180     0.0     0.0    57.2     1.0
   255   15.00    24.3    30.8  1008.2     2.5    323     0.0     0.0    75.5     2.0
   255   16.00    24.5    28.6  1007.9     2.5     70     0.0     0.0    48.9     2.0
   255   17.00    25.7    27.3  1007.6     2.2    306     0.0     0.0    62.1     2.0
   255   18.00    24.3    29.9  1007.7     1.6    230     0.0     0.0    49.9     3.0
   255   19.00    23.2    31.5  1007.8     3.9    199     0.0     0.0    29.6     5.0
   255   20.00    20.5    39.5  1008.4     5.0    196     0.0     0.0    34.5     5.0
   255   21.00    18.6    42.1  1008.9     4.8    213     0.0     0.0    40.5     5.0
   255   22.00    17.5    47.0  1009.0     3.2    180     0.0     0.0    60.2     5.0
   255   23.00    16.6    49.9  1009.1     3.8    165     0.0     0.0    65.4     6.0
   255   24.00    15.8    53.2  1009.1     3.2    174     0.0     0.0    26.6     5.0
   256    1.00    15.0    59.5  1009.2     2.7    227     0.0     0.0    32.1     5.0
   256    2.00    14.5    61.3  1009.3     3.0    180     0.0     0.0    68.1     6.0
   256    3.00    13.8    64.1  1009.3     3.3    191     0.0     0.0    40.1     6.0
   256    4.00    12.5    66.6  1009.3     2.7    199     0.0     0.0    67.7     6.0
   256    5.00    12.4    68.3  1009.2     3.1    140     0.0     0.0    55.0     5.0
   256    6.00    12.7    67.2  1009.1     3.0    191     0.0     0.0    57.2     6.0
   256    7.00    12.2    68.5  1009.1     2.9    182     0.0     0.0    47.6     3.0
   256    8.00    12.4    67.8  1009.2     2.6    191     0.0     0.0    76.7     3.0
   256    9.00    15.6    58.8  1009.2     2.9    270     0.0     0.0    69.0     2.0
   256   10.00    20.5    53.6  1009.1     5.9    275     0.0     0.0    51.5     3.0
   256   11.00    22.1    47.9  1009.0     5.1    272     0.0     0.0    45.7     3.0
   256   12.00    23.9    40.7  1008.6     4.9    267     0.0     0.0    47.4     3.0
   256   13.00    26.0    36.1  1008.1     4.9    281     0.0     0.0    48.5     3.0
   256   14.00    26.7    32.0  1007.7     4.0    284     0.0     0.0    49.9     3.0
   256   15.00    25.5    34.2  1007.2     4.8    284     0.0     0.0    56.9     3.0
   256   16.00    27.1    31.6  1006.8     4.2    284     0.0     0.0    44.8     3.0
   256   17.00    27.3    30.6  1006.7     4.2    292     0.0     0.0    56.1     3.0
   256   18.00    26.9    30.3  1006.7     3.8    278     0.0     0.0    50.2     3.0
   256   19.00    26.1    31.2  1006.9     3.6    267     0.0     0.0    35.5     6.0
   256   20.00    21.2    44.1  1007.3     4.1    270     0.0     0.0    29.4     5.0
   256   21.00    19.2    52.4  1008.0     4.6    255     0.0     0.0    25.8     6.0
   256   22.00    18.4    50.4  1008.6     5.9    264     0.0     0.0    30.5     5.0
   256   23.00    18.2    53.1  1009.0     5.9    270     0.0     0.0    41.1     5.0
   256   24.00    18.2    58.0  1009.3     6.1    261     0.0     0.0    31.9     5.0
   257    1.00    17.1    58.5  1009.5     1.5    270     0.0     0.0    64.1     6.0
   257    2.00    15.9    62.3  1009.7     2.6    168     0.0     0.0    65.0     5.0
   257    3.00    14.9    68.5  1009.8     3.1    199     0.0     0.0    24.2     5.0
   257    4.00    14.3    72.0  1009.5     3.2    225     0.0     0.0    25.3     5.0
   257    5.00    13.8    75.4  1009.4     2.3    320     0.0     0.0    23.2     5.0
   257    6.00    13.4    77.2  1009.5     1.7    191     0.0     0.0    60.2     6.0
   257    7.00    13.2    78.5  1009.8     2.4    191     0.0     0.0    37.7     3.0
   257    8.00    13.8    76.9  1010.2     1.7    278     0.0     0.0    58.1     3.0
   257    9.00    16.5    66.4  1010.4     3.8    244     0.0     0.0    67.0     3.0
   257   10.00    18.9    60.5  1010.8     2.6    255     0.0     0.0    45.4     3.0
   257   11.00    22.2    47.2  1011.0     2.1    284     0.0     0.0    56.8     2.0
   257   12.00    23.8    40.3  1010.8     2.6    298     0.0     0.0    40.4     2.0
   257   13.00    25.3    35.5  1010.3     3.1    354     0.0     0.0    53.3     2.0
   257   14.00    27.6    32.7  1009.9     2.9    326     0.0     0.0    70.7     2.0
   257   15.00    28.3    25.7  1009.4     3.4    329     0.0     0.0    62.0     2.0
   257   16.00    29.0    22.5  1009.1     3.5    317     0.0     0.0    56.7     2.0
   257   17.00    29.4    19.8  1008.7     3.1    340     0.0     0.0    55.3     2.0
   257   18.00    28.6    21.3  1008.7     2.2      0     0.0     0.0    47.7     3.0
   257   19.00    25.3    27.8  1008.8     1.5    351     0.0     0.0    10.6     5.0
   257   20.00    21.7    37.3  1009.2     1.0    255     0.0     0.0    56.7     6.0
